player_name,team,season,round,date,opponent,roll3_mean,roll5_mean,roll10_mean,roll5_std,roll10_std,lag1,games_history,tog_roll5_mean,cp_roll5_mean,up_roll5_mean,cl_roll5_mean,i50_roll5_mean,mg_roll5_mean,rest_days,opp_allow_disposals,opp_allow_kicks,opp_allow_handballs,opp_allow_cp,opp_allow_up,opp_allow_clearances,opp_allow_i50,opp_allow_mg,target_disposals
Bailey Williams,Western Bulldogs,2024,R24,2024-08-25,Giants,15.666666666666666,16.0,17.2,2.345207879911715,5.266244708835067,15.0,22.0,83.2,5.6,10.4,1.6,2.6,329.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Bailey Williams,Western Bulldogs,2024,EF,2024-09-06,Hawks,17.0,17.6,17.0,3.2093613071762426,5.011098792790969,22.0,23.0,84.6,5.4,11.6,1.6,3.2,366.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Levi Ashcroft,Brisbane,2026,R4,2026-04-02,Magpies,20.333333333333332,20.333333333333332,20.333333333333332,4.041451884327381,4.041451884327381,25.0,3.0,78.66666666666667,5.666666666666667,15.666666666666666,2.0,2.0,236.66666666666666,5.0,406.0,249.2,156.8,128.2,267.5,33.5,60.0,6316.2,25.0
Levi Ashcroft,Brisbane,2025,R4,2025-04-05,Tigers,18.0,18.0,18.0,6.557438524302,6.557438524302,12.0,3.0,77.66666666666667,4.333333333333333,12.0,1.3333333333333333,1.6666666666666667,299.3333333333333,7.0,390.1,224.3,165.8,129.0,254.0,37.8,55.7,6079.2,22.0
Levi Ashcroft,Brisbane,2025,R5,2025-04-12,Bulldogs,17.0,19.0,19.0,5.715476066494082,5.715476066494082,22.0,4.0,76.25,5.0,12.75,1.0,1.5,304.75,7.0,351.6,204.4,147.1,129.8,212.9,35.3,47.6,5662.2,22.0
Levi Ashcroft,Brisbane,2025,R6,2025-04-17,Magpies,18.666666666666668,19.6,19.6,5.128352561983234,5.128352561983234,22.0,5.0,76.2,4.8,13.6,1.2,2.4,330.4,5.0,355.8,209.4,146.4,131.1,215.3,38.2,48.4,5761.2,19.0
Levi Ashcroft,Brisbane,2025,R7,2025-04-26,Saints,21.0,18.4,19.5,4.159326868617084,4.5934736311423405,19.0,6.0,75.2,3.8,14.4,0.8,2.2,256.8,9.0,350.2,210.5,139.7,124.0,218.6,36.7,51.7,5677.2,23.0
Levi Ashcroft,Brisbane,2025,R8,2025-05-04,Suns,21.333333333333332,19.6,20.0,4.505552130427524,4.396968652757639,23.0,7.0,75.2,4.6,14.2,2.0,2.2,281.4,8.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,29.0
Levi Ashcroft,Brisbane,2025,R9,2025-05-11,Kangaroos,23.666666666666668,23.0,21.125,3.6742346141747673,5.166858675387646,29.0,8.0,76.6,6.4,15.6,2.6,2.4,305.6,7.0,348.4,201.4,147.0,130.4,213.3,37.8,55.7,5776.2,20.0
Levi Ashcroft,Brisbane,2025,R10,2025-05-18,Demons,24.0,22.6,21.0,3.9115214431215892,4.847679857416329,20.0,9.0,77.8,6.2,15.2,2.8,2.2,318.2,7.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,22.0
Levi Ashcroft,Brisbane,2025,R11,2025-05-24,Hawks,23.666666666666668,22.6,21.1,3.9115214431215892,4.581363212940979,22.0,10.0,79.0,6.2,15.2,2.8,1.2,317.0,6.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,22.0
Levi Ashcroft,Brisbane,2025,R12,2025-05-29,Bombers,21.333333333333332,23.2,20.8,3.420526275297414,4.391911757866827,22.0,11.0,81.8,6.6,15.2,2.4,1.2,365.4,5.0,376.6,222.2,154.4,127.5,242.9,35.3,54.6,5985.3,15.0
Levi Ashcroft,Brisbane,2025,R13,2025-06-06,Crows,19.666666666666668,21.6,20.6,5.029910535983716,4.623610902506587,15.0,12.0,78.8,5.8,14.8,1.2,1.2,351.6,8.0,342.6,203.0,139.6,135.0,199.0,40.1,50.9,5828.7,23.0
Levi Ashcroft,Brisbane,2025,R14,2025-06-14,Giants,20.0,20.4,21.7,3.2093613071762426,3.529242915351047,23.0,13.0,76.4,6.2,13.6,1.8,1.6,349.0,8.0,343.5,200.8,142.7,133.0,202.8,38.9,55.8,5979.5,11.0
Levi Ashcroft,Brisbane,2025,R15,2025-06-20,Cats,16.333333333333332,18.6,20.6,5.319774431308154,4.880801391392834,11.0,14.0,75.2,5.6,13.0,2.0,1.6,309.6,6.0,356.1,206.4,149.7,128.9,218.7,37.9,49.5,5757.5,23.0
Levi Ashcroft,Brisbane,2025,R17,2025-07-05,Power,19.0,18.8,20.7,5.495452665613635,4.922736366426028,23.0,15.0,74.4,6.2,12.8,1.8,1.8,304.2,15.0,353.0,211.2,141.8,137.0,205.6,40.1,55.0,6018.1,19.0
Levi Ashcroft,Brisbane,2025,R18,2025-07-10,Blues,17.666666666666668,18.2,20.7,5.215361924162119,4.922736366426028,19.0,16.0,72.0,6.4,12.0,2.2,1.6,299.6,5.0,353.4,203.7,149.7,128.7,216.1,35.6,48.8,5830.4,14.0
Levi Ashcroft,Brisbane,2025,R19,2025-07-18,Bulldogs,18.666666666666668,18.0,19.8,5.385164807134504,5.266244708835067,14.0,17.0,74.4,6.4,11.8,2.4,1.8,289.0,8.0,351.6,204.4,147.1,129.8,212.9,35.3,47.6,5662.2,18.0
Levi Ashcroft,Brisbane,2025,R20,2025-07-26,Suns,17.0,17.0,18.7,4.636809247747852,4.164666186436128,18.0,18.0,74.6,5.2,12.2,1.4,1.2,266.4,8.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,15.0
Levi Ashcroft,Brisbane,2025,R21,2025-08-02,Magpies,15.666666666666666,17.8,18.2,3.5637059362410923,4.2895221179054435,15.0,19.0,75.4,5.8,12.2,1.4,1.8,252.6,7.0,355.8,209.4,146.4,131.1,215.3,38.2,48.4,5761.2,22.0
Levi Ashcroft,Brisbane,2025,R22,2025-08-09,Swans,18.333333333333332,17.6,18.2,3.2093613071762426,4.2895221179054435,22.0,20.0,76.2,5.4,12.0,2.0,1.8,230.4,7.0,348.5,205.1,143.4,127.5,212.3,35.5,51.6,5763.7,27.0
Levi Ashcroft,Brisbane,2025,R23,2025-08-15,Dockers,21.333333333333332,19.2,18.7,5.357238094391549,5.012207320355197,27.0,21.0,78.2,6.8,12.2,3.0,2.8,260.2,6.0,350.4,209.0,141.3,133.6,209.3,37.1,49.1,5713.0,19.0
Levi Ashcroft,Brisbane,2025,R24,2025-08-24,Hawks,22.666666666666668,20.2,19.1,4.54972526643093,4.840798832148815,19.0,22.0,80.4,8.2,12.0,4.0,3.2,306.2,9.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,19.0
Levi Ashcroft,Brisbane,2025,QF,2025-09-05,Cats,21.666666666666668,20.4,18.7,4.449719092257398,4.643992535164831,19.0,23.0,79.4,9.0,11.6,4.6,3.8,288.2,12.0,356.1,206.4,149.7,128.9,218.7,37.9,49.5,5757.5,13.0
Levi Ashcroft,Brisbane,2025,SF,2025-09-13,Suns,17.0,20.0,18.9,5.0990195135927845,4.306326095924976,13.0,24.0,74.6,8.6,11.4,4.2,3.4,298.0,8.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,15.0
Levi Ashcroft,Brisbane,2025,PF,2025-09-20,Magpies,15.666666666666666,18.6,18.1,5.366563145999495,4.201851443775179,15.0,25.0,74.2,8.8,9.8,4.4,3.6,295.2,7.0,355.8,209.4,146.4,131.1,215.3,38.2,48.4,5761.2,14.0
Levi Ashcroft,Brisbane,2025,GF,2025-09-27,Cats,14.0,16.0,17.6,2.8284271247461903,4.376706016578627,14.0,26.0,72.0,6.6,9.6,3.4,2.8,235.8,7.0,356.1,206.4,149.7,128.9,218.7,37.9,49.5,5757.5,17.0
Levi Ashcroft,Brisbane,2024,R4,2024-04-02,Magpies,20.333333333333332,20.333333333333332,20.333333333333332,4.041451884327381,4.041451884327381,25.0,3.0,78.66666666666667,5.666666666666667,15.666666666666666,2.0,2.0,236.66666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Tim Kelly,West Coast,2025,R4,2025-04-06,Giants,20.333333333333332,20.333333333333332,20.333333333333332,7.767453465154029,7.767453465154029,18.0,3.0,76.33333333333333,8.666666666666666,13.0,4.666666666666667,3.0,313.6666666666667,7.0,343.5,200.8,142.7,133.0,202.8,38.9,55.8,5979.5,14.0
Tim Kelly,West Coast,2025,R6,2025-04-18,Bombers,20.333333333333332,18.75,18.75,7.088723439378913,7.088723439378913,14.0,4.0,78.5,9.0,10.75,4.5,2.75,258.0,12.0,376.6,222.2,154.4,127.5,242.9,35.3,54.6,5985.3,22.0
Tim Kelly,West Coast,2025,R8,2025-05-03,Demons,18.0,19.4,19.4,6.308724118235001,6.308724118235001,22.0,5.0,80.4,8.2,11.8,4.2,3.4,293.0,15.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,14.0
Tim Kelly,West Coast,2025,R9,2025-05-11,Tigers,16.666666666666668,19.4,18.5,6.308724118235001,6.058052492344384,14.0,6.0,82.2,8.2,11.8,4.0,3.8,307.2,8.0,390.1,224.3,165.8,129.0,254.0,37.8,55.7,6079.2,12.0
Tim Kelly,West Coast,2025,R10,2025-05-18,Saints,16.0,16.0,17.571428571428573,4.0,6.051367417290709,12.0,7.0,82.4,6.2,9.8,2.8,3.2,271.4,7.0,350.2,210.5,139.7,124.0,218.6,36.7,51.7,5677.2,12.0
Tim Kelly,West Coast,2025,R11,2025-05-25,Crows,12.666666666666666,14.8,16.875,4.147288270665544,5.938674695827104,12.0,8.0,84.2,5.6,9.0,2.4,3.4,266.2,7.0,342.6,203.0,139.6,135.0,199.0,40.1,50.9,5828.7,17.0
Tim Kelly,West Coast,2025,R12,2025-06-01,Cats,13.666666666666666,15.4,16.88888888888889,4.219004621945797,5.555277770832986,17.0,9.0,82.6,5.2,10.2,2.0,4.0,286.6,7.0,356.1,206.4,149.7,128.9,218.7,37.9,49.5,5757.5,19.0
Tim Kelly,West Coast,2025,R13,2025-06-08,Kangaroos,16.0,14.8,17.1,3.1144823004794873,5.279941077112299,19.0,10.0,81.8,5.0,10.0,1.4,3.2,238.6,7.0,348.4,201.4,147.0,130.4,213.3,37.8,55.7,5776.2,12.0
Tim Kelly,West Coast,2025,R14,2025-06-15,Blues,16.0,14.4,16.9,3.361547262794322,5.445691467165171,12.0,11.0,81.4,4.8,9.6,1.2,3.4,226.8,7.0,353.4,203.7,149.7,128.7,216.1,35.6,48.8,5830.4,10.0
Tim Kelly,West Coast,2025,R16,2025-06-28,Magpies,13.666666666666666,14.0,15.0,3.8078865529319543,3.8297084310253524,10.0,12.0,82.0,5.2,9.0,1.6,3.4,200.2,13.0,355.8,209.4,146.4,131.1,215.3,38.2,48.4,5761.2,12.0
Tim Kelly,West Coast,2025,R17,2025-07-04,Giants,11.333333333333334,14.0,14.4,3.8078865529319543,3.777124126457412,12.0,13.0,80.0,5.4,8.8,1.4,2.8,183.4,6.0,343.5,200.8,142.7,133.0,202.8,38.9,55.8,5979.5,14.0
Tim Kelly,West Coast,2025,R19,2025-07-19,Tigers,12.0,13.4,14.4,3.4351128074635335,3.777124126457412,14.0,14.0,80.2,4.6,9.0,1.0,2.8,191.8,15.0,390.1,224.3,165.8,129.0,254.0,37.8,55.7,6079.2,15.0
Tim Kelly,West Coast,2025,R20,2025-07-26,Dockers,13.666666666666666,12.6,13.7,1.9493588689617927,2.7100635498903793,15.0,15.0,79.8,4.6,8.2,1.4,3.0,204.2,7.0,350.4,209.0,141.3,133.6,209.3,37.1,49.1,5713.0,26.0
Tim Kelly,West Coast,2025,R21,2025-08-02,Demons,18.333333333333332,15.4,14.9,6.228964600958975,4.748099034818508,26.0,16.0,78.8,6.8,9.0,2.6,3.0,222.6,7.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,26.0
Tim Kelly,West Coast,2025,R22,2025-08-10,Crows,22.333333333333332,18.6,16.3,6.841052550594828,5.755190893638735,26.0,17.0,79.8,8.0,11.2,3.6,3.0,280.6,8.0,342.6,203.0,139.6,135.0,199.0,40.1,50.9,5828.7,25.0
Tim Kelly,West Coast,2025,R23,2025-08-17,Bulldogs,25.666666666666668,21.2,17.6,6.1400325732035,6.131883886702356,25.0,18.0,81.2,10.8,11.6,5.6,3.2,316.0,7.0,351.6,204.4,147.1,129.8,212.9,35.3,47.6,5662.2,17.0
Tim Kelly,West Coast,2025,R24,2025-08-23,Swans,22.666666666666668,21.8,17.6,5.357238094391549,6.131883886702356,17.0,19.0,81.8,11.4,11.8,6.0,3.0,308.2,6.0,348.5,205.1,143.4,127.5,212.3,35.5,51.6,5763.7,24.0
Tim Kelly,West Coast,2024,R4,2024-04-06,Swans,22.0,22.0,22.0,6.0,6.0,28.0,3.0,83.0,10.333333333333334,12.333333333333334,5.666666666666667,4.0,383.6666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Tim Kelly,West Coast,2024,R5,2024-04-14,Tigers,22.666666666666668,21.0,21.0,5.291502622129181,5.291502622129181,18.0,4.0,82.25,10.25,11.25,5.0,4.0,341.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
Tim Kelly,West Coast,2024,R6,2024-04-20,Dockers,25.0,22.6,22.6,5.813776741499453,5.813776741499453,29.0,5.0,82.4,10.6,12.4,5.6,5.0,383.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Tim Kelly,West Coast,2024,R7,2024-04-28,Suns,23.666666666666668,24.2,22.833333333333332,4.494441010848846,5.23131595936115,24.0,6.0,81.0,10.6,13.8,6.0,5.8,448.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Tim Kelly,West Coast,2024,R8,2024-05-04,Bombers,23.666666666666668,23.4,22.142857142857142,5.272570530585627,5.11300861947808,18.0,7.0,78.8,10.6,12.6,5.8,6.2,476.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
Tim Kelly,West Coast,2024,R9,2024-05-12,Magpies,23.666666666666668,23.6,23.0,5.504543577809154,5.31843156256751,29.0,8.0,79.2,10.0,13.4,5.8,5.8,462.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Tim Kelly,West Coast,2024,R10,2024-05-19,Demons,22.0,23.8,22.555555555555557,5.263078946776307,5.150512380120815,19.0,9.0,80.4,9.8,13.8,6.0,5.4,463.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
Tim Kelly,West Coast,2024,R11,2024-05-26,Crows,26.0,24.0,23.3,5.522680508593631,5.396500923952689,30.0,10.0,80.6,10.2,13.2,6.0,4.6,463.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
Tim Kelly,West Coast,2024,R16,2024-06-30,Hawks,24.0,23.8,24.0,5.540758070878027,4.760952285695233,23.0,11.0,81.8,11.4,12.0,6.6,4.2,407.8,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Tim Kelly,West Coast,2024,R17,2024-07-07,Demons,22.666666666666668,23.2,23.3,6.418722614352485,5.538752366533259,15.0,12.0,83.8,12.0,11.0,6.4,3.4,357.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
Tim Kelly,West Coast,2024,R18,2024-07-14,Lions,20.333333333333332,22.0,22.8,5.5677643628300215,5.28730134903956,23.0,13.0,82.8,11.6,10.4,6.0,3.0,333.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
Tim Kelly,West Coast,2024,R19,2024-07-20,Saints,22.333333333333332,24.0,23.9,6.0,5.3218626647276635,29.0,14.0,83.0,11.0,12.6,5.8,4.0,390.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Tim Kelly,West Coast,2024,R20,2024-07-27,Dockers,25.333333333333332,22.8,23.4,5.019960159204453,5.015531433014408,24.0,15.0,82.8,10.6,12.4,5.2,3.2,339.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
Tim Kelly,West Coast,2024,R21,2024-08-02,Suns,28.333333333333332,24.6,24.2,6.5038450166036395,5.7115866641610396,32.0,16.0,82.0,11.6,13.2,4.6,3.2,343.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Tim Kelly,West Coast,2024,R22,2024-08-10,Kangaroos,29.0,27.8,25.5,4.08656334834051,5.622375931144333,31.0,17.0,82.6,12.4,15.4,5.6,3.6,376.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Tim Kelly,West Coast,2024,R23,2024-08-18,Blues,27.333333333333332,27.0,24.5,5.431390245600108,5.816642788871716,19.0,18.0,83.4,12.2,14.6,5.2,3.4,341.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Tim Kelly,West Coast,2024,R24,2024-08-24,Cats,24.666666666666668,26.0,25.0,5.431390245600108,5.497474167490214,24.0,19.0,80.6,13.6,13.0,5.0,3.0,291.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Rory Laird,Adelaide,2025,R4,2025-04-05,Suns,28.0,28.0,28.0,4.58257569495584,4.58257569495584,32.0,3.0,83.0,7.333333333333333,20.333333333333332,1.6666666666666667,1.0,230.33333333333334,6.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,16.0
Rory Laird,Adelaide,2025,R5,2025-04-10,Cats,23.666666666666668,25.0,25.0,7.0710678118654755,7.0710678118654755,16.0,4.0,78.5,6.5,18.25,1.5,1.25,204.5,5.0,356.1,206.4,149.7,128.9,218.7,37.9,49.5,5757.5,23.0
Rory Laird,Adelaide,2025,R6,2025-04-19,Giants,23.666666666666668,24.6,24.6,6.18869937870632,6.18869937870632,23.0,5.0,78.2,7.0,17.4,2.0,1.6,243.0,9.0,343.5,200.8,142.7,133.0,202.8,38.9,55.8,5979.5,21.0
Rory Laird,Adelaide,2025,R7,2025-04-25,Dockers,20.0,23.0,24.0,5.787918451395113,5.727128425310541,21.0,6.0,77.8,7.8,14.6,1.8,1.8,239.4,6.0,350.4,209.0,141.3,133.6,209.3,37.1,49.1,5713.0,27.0
Rory Laird,Adelaide,2025,R8,2025-05-03,Blues,23.666666666666668,23.8,24.428571428571427,6.058052492344384,5.349677337844557,27.0,7.0,78.0,8.2,15.0,2.0,1.6,239.6,8.0,353.4,203.7,149.7,128.7,216.1,35.6,48.8,5830.4,23.0
Rory Laird,Adelaide,2025,R9,2025-05-10,Power,23.666666666666668,22.0,24.25,4.0,4.978525312350464,23.0,8.0,76.8,6.2,15.4,2.0,2.2,275.0,7.0,353.0,211.2,141.8,137.0,205.6,40.1,55.0,6018.1,18.0
Rory Laird,Adelaide,2025,R10,2025-05-17,Magpies,22.666666666666668,22.4,23.555555555555557,3.286335345030997,5.101742621671322,18.0,9.0,81.0,6.8,15.2,1.8,2.4,314.4,7.0,355.8,209.4,146.4,131.1,215.3,38.2,48.4,5761.2,27.0
Rory Laird,Adelaide,2025,R11,2025-05-25,Eagles,22.666666666666668,23.2,23.9,3.8987177379235853,4.931756504757937,27.0,10.0,81.2,6.6,16.0,1.0,2.2,318.8,8.0,372.5,218.6,153.9,136.5,230.4,42.0,57.2,6198.0,27.0
Rory Laird,Adelaide,2025,R13,2025-06-06,Lions,24.0,24.4,23.7,3.974921382870358,4.738729318662921,27.0,11.0,80.8,6.2,17.6,1.0,2.0,329.4,12.0,342.1,198.7,143.4,129.6,203.7,35.7,50.1,5889.8,25.0
Rory Laird,Adelaide,2025,R14,2025-06-13,Hawks,26.333333333333332,24.0,23.9,3.7416573867739413,4.748099034818508,25.0,12.0,80.6,6.6,16.2,1.2,2.2,339.2,7.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,22.0
Rory Laird,Adelaide,2025,R16,2025-06-29,Tigers,24.666666666666668,23.8,22.9,3.8340579025361627,3.8137179293236207,22.0,13.0,81.2,7.6,15.0,0.8,1.6,361.4,16.0,390.1,224.3,165.8,129.0,254.0,37.8,55.7,6079.2,26.0
Rory Laird,Adelaide,2025,R17,2025-07-06,Demons,24.333333333333332,25.4,23.9,2.073644135332772,3.0349812373573433,26.0,14.0,80.6,7.8,16.8,1.2,1.0,334.4,7.0,361.6,214.0,147.7,124.3,227.0,35.8,49.1,5925.3,21.0
Rory Laird,Adelaide,2025,R18,2025-07-12,Bulldogs,23.0,24.2,23.7,2.588435821108957,3.16403399335581,21.0,15.0,82.2,8.0,15.6,1.8,0.8,288.6,6.0,351.6,204.4,147.1,129.8,212.9,35.3,47.6,5662.2,22.0
Rory Laird,Adelaide,2025,R19,2025-07-20,Suns,23.0,23.2,23.8,2.16794833886788,3.0840089349921005,22.0,16.0,82.6,8.0,14.6,2.4,0.8,300.2,8.0,351.0,204.3,146.7,131.0,211.8,36.3,49.5,5956.6,23.0
Rory Laird,Adelaide,2025,R20,2025-07-26,Power,22.0,22.8,23.4,1.9235384061671343,2.8751811537130436,23.0,17.0,83.4,7.2,15.6,2.2,0.8,268.2,6.0,353.0,211.2,141.8,137.0,205.6,40.1,55.0,6018.1,24.0
Rory Laird,Adelaide,2025,R22,2025-08-10,Eagles,23.0,23.2,23.5,1.9235384061671346,2.8771127502720115,24.0,18.0,85.0,7.8,15.4,2.4,1.0,241.2,15.0,372.5,218.6,153.9,136.5,230.4,42.0,57.2,6198.0,25.0
Rory Laird,Adelaide,2025,R24,2025-08-23,Kangaroos,24.0,23.0,24.2,1.5811388300841898,2.14993539954628,25.0,19.0,85.0,7.6,15.2,3.0,1.4,267.4,13.0,348.4,201.4,147.0,130.4,213.3,37.8,55.7,5776.2,23.0
Rory Laird,Adelaide,2025,QF,2025-09-04,Magpies,24.0,23.4,23.8,1.140175425099138,1.9321835661585918,23.0,20.0,84.6,7.2,16.0,3.0,1.6,293.2,12.0,355.8,209.4,146.4,131.1,215.3,38.2,48.4,5761.2,24.0
Rory Laird,Adelaide,2025,SF,2025-09-12,Hawks,24.0,23.8,23.5,0.8366600265340756,1.5811388300841898,24.0,21.0,81.4,9.4,14.6,3.6,1.8,263.2,8.0,344.7,204.4,140.3,131.9,202.7,39.9,51.4,5853.8,30.0
Rory Laird,Adelaide,2024,R4,2024-04-04,Demons,28.0,28.0,28.0,2.6457513110645907,2.6457513110645907,25.0,3.0,76.33333333333333,13.0,15.0,6.0,2.0,256.6666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Rory Laird,Adelaide,2024,R5,2024-04-13,Blues,26.0,27.0,27.0,2.943920288775949,2.943920288775949,24.0,4.0,74.5,11.75,15.25,5.25,2.75,267.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Rory Laird,Adelaide,2024,R6,2024-04-19,Bombers,23.666666666666668,26.0,26.0,3.391164991562634,3.391164991562634,22.0,5.0,73.2,10.8,15.4,4.8,2.8,266.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
Rory Laird,Adelaide,2024,R7,2024-04-27,Kangaroos,23.0,24.6,25.5,2.701851217221259,3.271085446759225,23.0,6.0,73.6,9.6,15.8,4.0,3.2,260.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Rory Laird,Adelaide,2024,R8,2024-05-02,Power,26.333333333333332,25.6,26.714285714285715,4.8270073544588685,4.386125310350268,34.0,7.0,72.8,10.0,17.0,5.0,4.2,302.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Rory Laird,Adelaide,2024,R9,2024-05-12,Lions,28.0,26.0,26.75,4.847679857416329,4.06201920231798,27.0,8.0,71.0,10.4,16.4,5.0,4.4,303.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Rory Laird,Adelaide,2024,R10,2024-05-18,Magpies,29.666666666666668,26.8,26.88888888888889,4.764451699828638,3.8224483137265715,28.0,9.0,70.8,11.4,16.6,5.6,4.0,308.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Rory Laird,Adelaide,2024,R11,2024-05-26,Eagles,25.666666666666668,26.8,26.4,4.764451699828638,3.921450978627398,22.0,10.0,70.8,12.6,16.0,5.6,4.0,277.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Rory Laird,Adelaide,2024,R12,2024-06-01,Hawks,27.0,28.4,26.5,4.505552130427524,4.034572812303401,31.0,11.0,69.6,13.6,16.4,7.2,5.0,323.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
Rory Laird,Adelaide,2024,R13,2024-06-06,Tigers,27.666666666666668,27.6,26.6,3.5071355833500366,4.115013163202924,30.0,12.0,71.4,11.2,17.4,5.2,3.8,317.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Rory Laird,Adelaide,2024,R14,2024-06-15,Swans,29.666666666666668,27.8,26.9,3.492849839314596,4.094712037087183,28.0,13.0,74.0,11.6,17.6,5.8,3.4,313.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Rory Laird,Adelaide,2024,R16,2024-06-29,Giants,30.666666666666668,29.0,27.9,4.47213595499958,4.508017549014447,34.0,14.0,78.6,12.0,18.0,5.6,3.4,324.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
Rory Laird,Adelaide,2024,R17,2024-07-07,Lions,28.333333333333332,29.2,28.0,4.08656334834051,4.371625682868,23.0,15.0,80.0,11.2,18.2,6.0,4.0,387.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Rory Laird,Adelaide,2024,R18,2024-07-13,Saints,28.0,28.4,28.4,4.03732584763727,4.033195589934446,27.0,16.0,81.4,10.6,17.6,5.2,2.4,320.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Rory Laird,Adelaide,2024,R19,2024-07-19,Bombers,27.0,28.6,28.1,4.159326868617084,3.665151201974256,31.0,17.0,80.2,11.2,16.2,6.0,3.0,319.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
Rory Laird,Adelaide,2024,R20,2024-07-28,Hawks,29.0,28.8,28.3,4.147288270665544,3.653004851412662,29.0,18.0,77.8,11.2,15.8,6.0,3.2,318.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
Rory Laird,Adelaide,2024,R21,2024-08-03,Cats,29.666666666666668,27.8,28.4,3.03315017762062,3.6575644598253874,29.0,19.0,75.4,11.8,14.2,6.4,3.2,319.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
Rory Laird,Adelaide,2024,R22,2024-08-11,Bulldogs,29.0,29.0,29.1,1.4142135623730951,2.8848262031225076,29.0,20.0,78.2,11.8,15.8,5.6,2.2,291.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Rory Laird,Adelaide,2024,R23,2024-08-17,Power,28.666666666666668,29.2,28.8,1.0954451150103321,2.820559440174157,28.0,21.0,81.4,11.4,17.0,5.0,2.4,345.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Rory Laird,Adelaide,2024,R24,2024-08-24,Swans,27.0,27.8,28.2,2.16794833886788,3.155242550986462,24.0,22.0,82.2,10.4,17.6,3.8,2.0,292.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
